H_name,H_price,H_rating,location,R_name,R_rating
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Good Vibes Cafe,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Peshawri,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Tease Me,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Cafe G,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,DaawateNawab,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Treat Restaurant,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Taj Terrace,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Joneys Place,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,The Salt Cafe Kitchen Bar,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,The Global Savour Restaurant,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Bambino Cafe And Restaurant,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,DDelicia,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Login Restaurant Roof Top Cafe,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Bamboo Cafe,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Bob Marley Cafe Restaurant,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Sheroes Hangout Cafe,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,MoMo Cafe,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Masala Bistro,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Golden Street Restaurant,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,In dish,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Cest Chine,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Dostea Cafe,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Yes Restaurant,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Green Park Restaurant,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Bon Barbecue Restaurant,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Sugar n Thyme,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Desi Cafe Agra,5.0
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Pind Balluchi,4.5
Taj Hotel Convention Centre Agra,12390,4.5,Agra,Shankara Vegis Restaurant,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,The Nawaabs,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Taj Bano,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Good Vibes Cafe,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Peshawri,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Tease Me,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Cafe G,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,DaawateNawab,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Treat Restaurant,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Taj Terrace,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Joneys Place,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,The Salt Cafe Kitchen Bar,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,The Global Savour Restaurant,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Bambino Cafe And Restaurant,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,DDelicia,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Login Restaurant Roof Top Cafe,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Bamboo Cafe,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Bob Marley Cafe Restaurant,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Sheroes Hangout Cafe,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,MoMo Cafe,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Masala Bistro,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Golden Street Restaurant,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,In dish,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Cest Chine,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Dostea Cafe,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Yes Restaurant,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Green Park Restaurant,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Bon Barbecue Restaurant,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Sugar n Thyme,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Desi Cafe Agra,5.0
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Pind Balluchi,4.5
Aman Homestay A Boutique Hotel,3136,5.0,Agra,Shankara Vegis Restaurant,4.5
The PL Palace,5599,4.5,Agra,The Nawaabs,5.0
The PL Palace,5599,4.5,Agra,Taj Bano,4.5
The PL Palace,5599,4.5,Agra,Good Vibes Cafe,5.0
The PL Palace,5599,4.5,Agra,Peshawri,4.5
The PL Palace,5599,4.5,Agra,Tease Me,5.0
The PL Palace,5599,4.5,Agra,Cafe G,5.0
The PL Palace,5599,4.5,Agra,DaawateNawab,5.0
The PL Palace,5599,4.5,Agra,Treat Restaurant,5.0
The PL Palace,5599,4.5,Agra,Taj Terrace,5.0
The PL Palace,5599,4.5,Agra,Joneys Place,4.5
The PL Palace,5599,4.5,Agra,The Salt Cafe Kitchen Bar,5.0
The PL Palace,5599,4.5,Agra,The Global Savour Restaurant,5.0
The PL Palace,5599,4.5,Agra,Bambino Cafe And Restaurant,5.0
The PL Palace,5599,4.5,Agra,DDelicia,5.0
The PL Palace,5599,4.5,Agra,Login Restaurant Roof Top Cafe,5.0
The PL Palace,5599,4.5,Agra,Bamboo Cafe,4.5
The PL Palace,5599,4.5,Agra,Bob Marley Cafe Restaurant,4.5
The PL Palace,5599,4.5,Agra,Sheroes Hangout Cafe,4.5
The PL Palace,5599,4.5,Agra,MoMo Cafe,4.5
The PL Palace,5599,4.5,Agra,Masala Bistro,5.0
The PL Palace,5599,4.5,Agra,Golden Street Restaurant,4.5
The PL Palace,5599,4.5,Agra,In dish,5.0
The PL Palace,5599,4.5,Agra,Cest Chine,4.5
The PL Palace,5599,4.5,Agra,Dostea Cafe,5.0
The PL Palace,5599,4.5,Agra,Yes Restaurant,5.0
The PL Palace,5599,4.5,Agra,Green Park Restaurant,4.5
The PL Palace,5599,4.5,Agra,Bon Barbecue Restaurant,4.5
The PL Palace,5599,4.5,Agra,Sugar n Thyme,5.0
The PL Palace,5599,4.5,Agra,Desi Cafe Agra,5.0
The PL Palace,5599,4.5,Agra,Pind Balluchi,4.5
The PL Palace,5599,4.5,Agra,Shankara Vegis Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,The Nawaabs,5.0
Hotel Alleviate,2394,4.0,Agra,Taj Bano,4.5
Hotel Alleviate,2394,4.0,Agra,Good Vibes Cafe,5.0
Hotel Alleviate,2394,4.0,Agra,Peshawri,4.5
Hotel Alleviate,2394,4.0,Agra,Tease Me,5.0
Hotel Alleviate,2394,4.0,Agra,Cafe G,5.0
Hotel Alleviate,2394,4.0,Agra,DaawateNawab,5.0
Hotel Alleviate,2394,4.0,Agra,Treat Restaurant,5.0
Hotel Alleviate,2394,4.0,Agra,Taj Terrace,5.0
Hotel Alleviate,2394,4.0,Agra,Joneys Place,4.5
Hotel Alleviate,2394,4.0,Agra,The Salt Cafe Kitchen Bar,5.0
Hotel Alleviate,2394,4.0,Agra,The Global Savour Restaurant,5.0
Hotel Alleviate,2394,4.0,Agra,Bambino Cafe And Restaurant,5.0
Hotel Alleviate,2394,4.0,Agra,DDelicia,5.0
Hotel Alleviate,2394,4.0,Agra,Login Restaurant Roof Top Cafe,5.0
Hotel Alleviate,2394,4.0,Agra,Bamboo Cafe,4.5
Hotel Alleviate,2394,4.0,Agra,Bob Marley Cafe Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,Sheroes Hangout Cafe,4.5
Hotel Alleviate,2394,4.0,Agra,MoMo Cafe,4.5
Hotel Alleviate,2394,4.0,Agra,Masala Bistro,5.0
Hotel Alleviate,2394,4.0,Agra,Golden Street Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,In dish,5.0
Hotel Alleviate,2394,4.0,Agra,Cest Chine,4.5
Hotel Alleviate,2394,4.0,Agra,Dostea Cafe,5.0
Hotel Alleviate,2394,4.0,Agra,Yes Restaurant,5.0
Hotel Alleviate,2394,4.0,Agra,Green Park Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,Bon Barbecue Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,Sugar n Thyme,5.0
Hotel Alleviate,2394,4.0,Agra,Desi Cafe Agra,5.0
Hotel Alleviate,2394,4.0,Agra,Pind Balluchi,4.5
Hotel Alleviate,2394,4.0,Agra,Shankara Vegis Restaurant,4.5
Hotel Taj Inn,2711,4.0,Agra,The Nawaabs,5.0
Hotel Taj Inn,2711,4.0,Agra,Taj Bano,4.5
Hotel Taj Inn,2711,4.0,Agra,Good Vibes Cafe,5.0
Hotel Taj Inn,2711,4.0,Agra,Peshawri,4.5
Hotel Taj Inn,2711,4.0,Agra,Tease Me,5.0
Hotel Taj Inn,2711,4.0,Agra,Cafe G,5.0
Hotel Taj Inn,2711,4.0,Agra,DaawateNawab,5.0
Hotel Taj Inn,2711,4.0,Agra,Treat Restaurant,5.0
Hotel Taj Inn,2711,4.0,Agra,Taj Terrace,5.0
Hotel Taj Inn,2711,4.0,Agra,Joneys Place,4.5
Hotel Taj Inn,2711,4.0,Agra,The Salt Cafe Kitchen Bar,5.0
Hotel Taj Inn,2711,4.0,Agra,The Global Savour Restaurant,5.0
Hotel Taj Inn,2711,4.0,Agra,Bambino Cafe And Restaurant,5.0
Hotel Taj Inn,2711,4.0,Agra,DDelicia,5.0
Hotel Taj Inn,2711,4.0,Agra,Login Restaurant Roof Top Cafe,5.0
Hotel Taj Inn,2711,4.0,Agra,Bamboo Cafe,4.5
Hotel Taj Inn,2711,4.0,Agra,Bob Marley Cafe Restaurant,4.5
Hotel Taj Inn,2711,4.0,Agra,Sheroes Hangout Cafe,4.5
Hotel Taj Inn,2711,4.0,Agra,MoMo Cafe,4.5
Hotel Taj Inn,2711,4.0,Agra,Masala Bistro,5.0
Hotel Taj Inn,2711,4.0,Agra,Golden Street Restaurant,4.5
Hotel Taj Inn,2711,4.0,Agra,In dish,5.0
Hotel Taj Inn,2711,4.0,Agra,Cest Chine,4.5
Hotel Taj Inn,2711,4.0,Agra,Dostea Cafe,5.0
Hotel Taj Inn,2711,4.0,Agra,Yes Restaurant,5.0
Hotel Taj Inn,2711,4.0,Agra,Green Park Restaurant,4.5
Hotel Taj Inn,2711,4.0,Agra,Bon Barbecue Restaurant,4.5
Hotel Taj Inn,2711,4.0,Agra,Sugar n Thyme,5.0
Hotel Taj Inn,2711,4.0,Agra,Desi Cafe Agra,5.0
Hotel Taj Inn,2711,4.0,Agra,Pind Balluchi,4.5
Hotel Taj Inn,2711,4.0,Agra,Shankara Vegis Restaurant,4.5
Parador A Boutique Hotel,2693,4.5,Agra,The Nawaabs,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Taj Bano,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Good Vibes Cafe,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Peshawri,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Tease Me,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Cafe G,5.0
Parador A Boutique Hotel,2693,4.5,Agra,DaawateNawab,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Treat Restaurant,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Taj Terrace,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Joneys Place,4.5
Parador A Boutique Hotel,2693,4.5,Agra,The Salt Cafe Kitchen Bar,5.0
Parador A Boutique Hotel,2693,4.5,Agra,The Global Savour Restaurant,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Bambino Cafe And Restaurant,5.0
Parador A Boutique Hotel,2693,4.5,Agra,DDelicia,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Login Restaurant Roof Top Cafe,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Bamboo Cafe,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Bob Marley Cafe Restaurant,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Sheroes Hangout Cafe,4.5
Parador A Boutique Hotel,2693,4.5,Agra,MoMo Cafe,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Masala Bistro,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Golden Street Restaurant,4.5
Parador A Boutique Hotel,2693,4.5,Agra,In dish,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Cest Chine,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Dostea Cafe,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Yes Restaurant,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Green Park Restaurant,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Bon Barbecue Restaurant,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Sugar n Thyme,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Desi Cafe Agra,5.0
Parador A Boutique Hotel,2693,4.5,Agra,Pind Balluchi,4.5
Parador A Boutique Hotel,2693,4.5,Agra,Shankara Vegis Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,The Nawaabs,5.0
Hotel Alleviate,2394,4.0,Agra,Taj Bano,4.5
Hotel Alleviate,2394,4.0,Agra,Good Vibes Cafe,5.0
Hotel Alleviate,2394,4.0,Agra,Peshawri,4.5
Hotel Alleviate,2394,4.0,Agra,Tease Me,5.0
Hotel Alleviate,2394,4.0,Agra,Cafe G,5.0
Hotel Alleviate,2394,4.0,Agra,DaawateNawab,5.0
Hotel Alleviate,2394,4.0,Agra,Treat Restaurant,5.0
Hotel Alleviate,2394,4.0,Agra,Taj Terrace,5.0
Hotel Alleviate,2394,4.0,Agra,Joneys Place,4.5
Hotel Alleviate,2394,4.0,Agra,The Salt Cafe Kitchen Bar,5.0
Hotel Alleviate,2394,4.0,Agra,The Global Savour Restaurant,5.0
Hotel Alleviate,2394,4.0,Agra,Bambino Cafe And Restaurant,5.0
Hotel Alleviate,2394,4.0,Agra,DDelicia,5.0
Hotel Alleviate,2394,4.0,Agra,Login Restaurant Roof Top Cafe,5.0
Hotel Alleviate,2394,4.0,Agra,Bamboo Cafe,4.5
Hotel Alleviate,2394,4.0,Agra,Bob Marley Cafe Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,Sheroes Hangout Cafe,4.5
Hotel Alleviate,2394,4.0,Agra,MoMo Cafe,4.5
Hotel Alleviate,2394,4.0,Agra,Masala Bistro,5.0
Hotel Alleviate,2394,4.0,Agra,Golden Street Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,In dish,5.0
Hotel Alleviate,2394,4.0,Agra,Cest Chine,4.5
Hotel Alleviate,2394,4.0,Agra,Dostea Cafe,5.0
Hotel Alleviate,2394,4.0,Agra,Yes Restaurant,5.0
Hotel Alleviate,2394,4.0,Agra,Green Park Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,Bon Barbecue Restaurant,4.5
Hotel Alleviate,2394,4.0,Agra,Sugar n Thyme,5.0
Hotel Alleviate,2394,4.0,Agra,Desi Cafe Agra,5.0
Hotel Alleviate,2394,4.0,Agra,Pind Balluchi,4.5
Hotel Alleviate,2394,4.0,Agra,Shankara Vegis Restaurant,4.5
Hotel Taj Galaxy,1499,4.0,Agra,The Nawaabs,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Taj Bano,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Good Vibes Cafe,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Peshawri,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Tease Me,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Cafe G,5.0
Hotel Taj Galaxy,1499,4.0,Agra,DaawateNawab,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Treat Restaurant,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Taj Terrace,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Joneys Place,4.5
Hotel Taj Galaxy,1499,4.0,Agra,The Salt Cafe Kitchen Bar,5.0
Hotel Taj Galaxy,1499,4.0,Agra,The Global Savour Restaurant,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Bambino Cafe And Restaurant,5.0
Hotel Taj Galaxy,1499,4.0,Agra,DDelicia,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Login Restaurant Roof Top Cafe,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Bamboo Cafe,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Bob Marley Cafe Restaurant,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Sheroes Hangout Cafe,4.5
Hotel Taj Galaxy,1499,4.0,Agra,MoMo Cafe,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Masala Bistro,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Golden Street Restaurant,4.5
Hotel Taj Galaxy,1499,4.0,Agra,In dish,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Cest Chine,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Dostea Cafe,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Yes Restaurant,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Green Park Restaurant,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Bon Barbecue Restaurant,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Sugar n Thyme,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Desi Cafe Agra,5.0
Hotel Taj Galaxy,1499,4.0,Agra,Pind Balluchi,4.5
Hotel Taj Galaxy,1499,4.0,Agra,Shankara Vegis Restaurant,4.5
Hotel Sidhartha,1386,3.5,Agra,The Nawaabs,5.0
Hotel Sidhartha,1386,3.5,Agra,Taj Bano,4.5
Hotel Sidhartha,1386,3.5,Agra,Good Vibes Cafe,5.0
Hotel Sidhartha,1386,3.5,Agra,Peshawri,4.5
Hotel Sidhartha,1386,3.5,Agra,Tease Me,5.0
Hotel Sidhartha,1386,3.5,Agra,Cafe G,5.0
Hotel Sidhartha,1386,3.5,Agra,DaawateNawab,5.0
Hotel Sidhartha,1386,3.5,Agra,Treat Restaurant,5.0
Hotel Sidhartha,1386,3.5,Agra,Taj Terrace,5.0
Hotel Sidhartha,1386,3.5,Agra,Joneys Place,4.5
Hotel Sidhartha,1386,3.5,Agra,The Salt Cafe Kitchen Bar,5.0
Hotel Sidhartha,1386,3.5,Agra,The Global Savour Restaurant,5.0
Hotel Sidhartha,1386,3.5,Agra,Bambino Cafe And Restaurant,5.0
Hotel Sidhartha,1386,3.5,Agra,DDelicia,5.0
Hotel Sidhartha,1386,3.5,Agra,Login Restaurant Roof Top Cafe,5.0
Hotel Sidhartha,1386,3.5,Agra,Bamboo Cafe,4.5
Hotel Sidhartha,1386,3.5,Agra,Bob Marley Cafe Restaurant,4.5
Hotel Sidhartha,1386,3.5,Agra,Sheroes Hangout Cafe,4.5
Hotel Sidhartha,1386,3.5,Agra,MoMo Cafe,4.5
Hotel Sidhartha,1386,3.5,Agra,Masala Bistro,5.0
Hotel Sidhartha,1386,3.5,Agra,Golden Street Restaurant,4.5
Hotel Sidhartha,1386,3.5,Agra,In dish,5.0
Hotel Sidhartha,1386,3.5,Agra,Cest Chine,4.5
Hotel Sidhartha,1386,3.5,Agra,Dostea Cafe,5.0
Hotel Sidhartha,1386,3.5,Agra,Yes Restaurant,5.0
Hotel Sidhartha,1386,3.5,Agra,Green Park Restaurant,4.5
Hotel Sidhartha,1386,3.5,Agra,Bon Barbecue Restaurant,4.5
Hotel Sidhartha,1386,3.5,Agra,Sugar n Thyme,5.0
Hotel Sidhartha,1386,3.5,Agra,Desi Cafe Agra,5.0
Hotel Sidhartha,1386,3.5,Agra,Pind Balluchi,4.5
Hotel Sidhartha,1386,3.5,Agra,Shankara Vegis Restaurant,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,The Nawaabs,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Taj Bano,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Good Vibes Cafe,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Peshawri,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Tease Me,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Cafe G,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,DaawateNawab,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Treat Restaurant,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Taj Terrace,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Joneys Place,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,The Salt Cafe Kitchen Bar,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,The Global Savour Restaurant,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Bambino Cafe And Restaurant,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,DDelicia,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Login Restaurant Roof Top Cafe,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Bamboo Cafe,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Bob Marley Cafe Restaurant,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Sheroes Hangout Cafe,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,MoMo Cafe,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Masala Bistro,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Golden Street Restaurant,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,In dish,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Cest Chine,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Dostea Cafe,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Yes Restaurant,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Green Park Restaurant,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Bon Barbecue Restaurant,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Sugar n Thyme,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Desi Cafe Agra,5.0
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Pind Balluchi,4.5
Dayal Lodge A Boutique Hotel,1795,4.5,Agra,Shankara Vegis Restaurant,4.5
Hotel Amar,4118,3.5,Agra,The Nawaabs,5.0
Hotel Amar,4118,3.5,Agra,Taj Bano,4.5
Hotel Amar,4118,3.5,Agra,Good Vibes Cafe,5.0
Hotel Amar,4118,3.5,Agra,Peshawri,4.5
Hotel Amar,4118,3.5,Agra,Tease Me,5.0
Hotel Amar,4118,3.5,Agra,Cafe G,5.0
Hotel Amar,4118,3.5,Agra,DaawateNawab,5.0
Hotel Amar,4118,3.5,Agra,Treat Restaurant,5.0
Hotel Amar,4118,3.5,Agra,Taj Terrace,5.0
Hotel Amar,4118,3.5,Agra,Joneys Place,4.5
Hotel Amar,4118,3.5,Agra,The Salt Cafe Kitchen Bar,5.0
Hotel Amar,4118,3.5,Agra,The Global Savour Restaurant,5.0
Hotel Amar,4118,3.5,Agra,Bambino Cafe And Restaurant,5.0
Hotel Amar,4118,3.5,Agra,DDelicia,5.0
Hotel Amar,4118,3.5,Agra,Login Restaurant Roof Top Cafe,5.0
Hotel Amar,4118,3.5,Agra,Bamboo Cafe,4.5
Hotel Amar,4118,3.5,Agra,Bob Marley Cafe Restaurant,4.5
Hotel Amar,4118,3.5,Agra,Sheroes Hangout Cafe,4.5
Hotel Amar,4118,3.5,Agra,MoMo Cafe,4.5
Hotel Amar,4118,3.5,Agra,Masala Bistro,5.0
Hotel Amar,4118,3.5,Agra,Golden Street Restaurant,4.5
Hotel Amar,4118,3.5,Agra,In dish,5.0
Hotel Amar,4118,3.5,Agra,Cest Chine,4.5
Hotel Amar,4118,3.5,Agra,Dostea Cafe,5.0
Hotel Amar,4118,3.5,Agra,Yes Restaurant,5.0
Hotel Amar,4118,3.5,Agra,Green Park Restaurant,4.5
Hotel Amar,4118,3.5,Agra,Bon Barbecue Restaurant,4.5
Hotel Amar,4118,3.5,Agra,Sugar n Thyme,5.0
Hotel Amar,4118,3.5,Agra,Desi Cafe Agra,5.0
Hotel Amar,4118,3.5,Agra,Pind Balluchi,4.5
Hotel Amar,4118,3.5,Agra,Shankara Vegis Restaurant,4.5
Taj Villa,3830,4.0,Agra,The Nawaabs,5.0
Taj Villa,3830,4.0,Agra,Taj Bano,4.5
Taj Villa,3830,4.0,Agra,Good Vibes Cafe,5.0
Taj Villa,3830,4.0,Agra,Peshawri,4.5
Taj Villa,3830,4.0,Agra,Tease Me,5.0
Taj Villa,3830,4.0,Agra,Cafe G,5.0
Taj Villa,3830,4.0,Agra,DaawateNawab,5.0
Taj Villa,3830,4.0,Agra,Treat Restaurant,5.0
Taj Villa,3830,4.0,Agra,Taj Terrace,5.0
Taj Villa,3830,4.0,Agra,Joneys Place,4.5
Taj Villa,3830,4.0,Agra,The Salt Cafe Kitchen Bar,5.0
Taj Villa,3830,4.0,Agra,The Global Savour Restaurant,5.0
Taj Villa,3830,4.0,Agra,Bambino Cafe And Restaurant,5.0
Taj Villa,3830,4.0,Agra,DDelicia,5.0
Taj Villa,3830,4.0,Agra,Login Restaurant Roof Top Cafe,5.0
Taj Villa,3830,4.0,Agra,Bamboo Cafe,4.5
Taj Villa,3830,4.0,Agra,Bob Marley Cafe Restaurant,4.5
Taj Villa,3830,4.0,Agra,Sheroes Hangout Cafe,4.5
Taj Villa,3830,4.0,Agra,MoMo Cafe,4.5
Taj Villa,3830,4.0,Agra,Masala Bistro,5.0
Taj Villa,3830,4.0,Agra,Golden Street Restaurant,4.5
Taj Villa,3830,4.0,Agra,In dish,5.0
Taj Villa,3830,4.0,Agra,Cest Chine,4.5
Taj Villa,3830,4.0,Agra,Dostea Cafe,5.0
Taj Villa,3830,4.0,Agra,Yes Restaurant,5.0
Taj Villa,3830,4.0,Agra,Green Park Restaurant,4.5
Taj Villa,3830,4.0,Agra,Bon Barbecue Restaurant,4.5
Taj Villa,3830,4.0,Agra,Sugar n Thyme,5.0
Taj Villa,3830,4.0,Agra,Desi Cafe Agra,5.0
Taj Villa,3830,4.0,Agra,Pind Balluchi,4.5
Taj Villa,3830,4.0,Agra,Shankara Vegis Restaurant,4.5
The Grand Imperial,8968,4.0,Agra,The Nawaabs,5.0
The Grand Imperial,8968,4.0,Agra,Taj Bano,4.5
The Grand Imperial,8968,4.0,Agra,Good Vibes Cafe,5.0
The Grand Imperial,8968,4.0,Agra,Peshawri,4.5
The Grand Imperial,8968,4.0,Agra,Tease Me,5.0
The Grand Imperial,8968,4.0,Agra,Cafe G,5.0
The Grand Imperial,8968,4.0,Agra,DaawateNawab,5.0
The Grand Imperial,8968,4.0,Agra,Treat Restaurant,5.0
The Grand Imperial,8968,4.0,Agra,Taj Terrace,5.0
The Grand Imperial,8968,4.0,Agra,Joneys Place,4.5
The Grand Imperial,8968,4.0,Agra,The Salt Cafe Kitchen Bar,5.0
